id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
254322,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Recommended figure,Conflict,total,3100,7/13/2026,7/6/2026,7/13/2026,2026,37909,Myanmar: Non-International armed conflict (NIAC) - Sagaing Region - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-08-13T07:55:19.178666Z,"Myanmar: 3,100 displacements, 06 July - 13 July. According to UNHCR Myanmar, 3,100 people were displaced in Sagaing due to non-international armed conflict between the 6th and 13th of July 2026. UNHCR Myanmar - 13 July 2026",,Non-International armed conflict (NIAC)
252977,Myanmar,MMR,18.344801,94.616608,"[18.344801, 94.616608]",Recommended figure,Disaster,approximately,200,7/5/2026,7/5/2026,7/5/2026,2026,43041,"Myanmar: Tornado - Arakan State, Bago Region, Yangon Region - 05/07/2026",,,7/5/2026,7/5/2026,Weather related,Meteorological,Storm,Tornado,,The Democratic Voice of Burma (DVB),,"Thandwe Township, Thandwe District, Rakhine, Myanmar","18.344801, 94.616608",District/Zone/Department (ADM2),Origin,,2026-07-20T09:08:01.874903Z,"Myanmar: 200 displacements (destroyed housing), 05 July - 05 July. According to media sources, about 200 people were displaced due to destroyed housing in Thandwe Township, Thandwe District, Rakhine, Myanmar after a tornado on July 5, 2026. The Democratic Voice of Burma (DVB) - 06 July 2026",,Storm
252979,Myanmar,MMR,18.517679,95.793152,"[18.517679, 95.793152]",Recommended figure,Disaster,total,253,7/5/2026,7/5/2026,7/5/2026,2026,43041,"Myanmar: Tornado - Arakan State, Bago Region, Yangon Region - 05/07/2026",,,7/5/2026,7/5/2026,Weather related,Meteorological,Storm,Tornado,,The Democratic Voice of Burma (DVB),,"Nattalin Township, Tharrawaddy District, West Bago Region, Bago Region, Myanmar","18.517679, 95.793152",County/City/town/Village/Woreda (ADM3),Origin,,2026-07-20T09:08:01.999930Z,"Myanmar: 253 displacements (destroyed housing), 05 July - 05 July. According to media sources, at least 60 households were displaced as homes were destroyed in Nattalin Township, Tharrawaddy District, West Bago Region, Bago Region, Myanmar after a tornado on July 5, 2026. The Democratic Voice of Burma (DVB) - 06 July 2026",,Storm
252981,Myanmar,MMR,17.059429,96.113388,"[17.059429, 96.113388]",Recommended figure,Disaster,total,68,7/5/2026,7/5/2026,7/5/2026,2026,43041,"Myanmar: Tornado - Arakan State, Bago Region, Yangon Region - 05/07/2026",,,7/5/2026,7/5/2026,Weather related,Meteorological,Storm,Tornado,,The Democratic Voice of Burma (DVB),,"Yangon, Myanmar","17.059429, 96.113388",State/Region/Province (ADM1),Origin,,2026-07-20T09:08:02.115481Z,"Myanmar: 68 displacements (destroyed housing), 05 July - 05 July. According to media sources, a total of 16 households were displaced as homes were destroyed in Yangon, Myanmar after a tornado on July 5, 2026. The Democratic Voice of Burma (DVB) - 06 July 2026",,Storm
252680,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Recommended figure,Conflict,total,1500,7/6/2026,6/29/2026,7/6/2026,2026,37908,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T09:49:25.260386Z,"Myanmar: 1,500 displacements, 29 June - 06 July. According to UNHCR Myanmar, 1,500 people were reported displaced in Kachin State, Myanmar during non-international armed conflict between June 29 and July 6, 2026. UNHCR Myanmar - 06 July 2026",,Non-International armed conflict (NIAC)
252681,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Recommended figure,Conflict,total,400,7/6/2026,6/29/2026,7/6/2026,2026,37914,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2026-07-13T09:49:25.333822Z,"Myanmar: 400 displacements, 29 June - 06 July. According to UNHCR Myanmar, a total of 400 people were reported displaced in East Bago Region, Bago Region, Myanmar during non-international armed conflict between June 29 and July 6, 2026. UNHCR Myanmar - 06 July 2026",,Non-International armed conflict (NIAC)
252682,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Recommended figure,Conflict,total,900,7/6/2026,6/29/2026,7/6/2026,2026,37912,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T09:49:25.389996Z,"Myanmar: 900 displacements, 29 June - 06 July. According to UNHCR Myanmar, 900 people were reported displaced in Tanintharyi Region, Myanmar during non-international armed conflict between June 29 and July 6, 2026. UNHCR Myanmar - 06 July 2026",,Non-International armed conflict (NIAC)
252683,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Recommended figure,Conflict,total,100,7/6/2026,6/29/2026,7/6/2026,2026,37915,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T09:49:25.447294Z,"Myanmar: 100 displacements, 29 June - 06 July. According to UNHCR Myanmar, 100 people were reported displaced in Kayin State, Myanmar during non-international armed conflict between June 29 and July 6, 2026. UNHCR Myanmar - 06 July 2026",,Non-International armed conflict (NIAC)
252684,Myanmar,MMR,20.274799,94.736221,"[20.274799, 94.736221]",Recommended figure,Conflict,total,15800,7/6/2026,6/29/2026,7/6/2026,2026,37910,Myanmar: Non-International armed conflict (NIAC) - Magway Region - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Magway Region, Myanmar","20.274799, 94.736221",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T09:49:25.501283Z,"Myanmar: 15,800 displacements, 29 June - 06 July. According to UNHCR Myanmar, a total of 15,800 people were reported displaced in Magway Region, Myanmar during non-international armed conflict between June 29 and July 6, 2026. UNHCR Myanmar - 06 July 2026",,Non-International armed conflict (NIAC)
252685,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,1600,7/6/2026,6/29/2026,7/6/2026,2026,37911,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Rakhine (Central), Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T09:49:25.558928Z,"Myanmar: 1,600 displacements, 29 June - 06 July. According to UNHCR Myanmar, 1,600 people were reported displaced in Rakhine (Central), Myanmar during non-international armed conflict between June 29 and July 6, 2026. UNHCR Myanmar - 06 July 2026",,Non-International armed conflict (NIAC)
252659,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Recommended figure,Conflict,total,2200,6/29/2026,6/22/2026,6/29/2026,2026,37912,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T09:27:23.989256Z,"Myanmar: 2,200 displacements, 22 June - 29 June. According to UNHCR Myanmar, 2,200 people were reported displaced in Tanintharyi Region, Myanmar during a non-international armed conflict between June 22 and June 29, 2026. UNHCR Myanmar - 29 June 2026",,Non-International armed conflict (NIAC)
252660,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Recommended figure,Conflict,total,600,6/29/2026,6/22/2026,6/29/2026,2026,37915,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T09:27:24.053966Z,"Myanmar: 600 displacements, 22 June - 29 June. According to UNHCR Myanmar, a total of 600 people were reported displaced in Kayin State, Myanmar during a non-international armed conflict between June 22 and June 29, 2026. UNHCR Myanmar - 29 June 2026",,Non-International armed conflict (NIAC)
252661,Myanmar,MMR,20.274799,94.736221,"[20.274799, 94.736221]",Recommended figure,Conflict,total,200,6/29/2026,6/22/2026,6/29/2026,2026,37910,Myanmar: Non-International armed conflict (NIAC) - Magway Region - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Magway Region, Myanmar","20.274799, 94.736221",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T09:27:24.119004Z,"Myanmar: 200 displacements, 22 June - 29 June. According to UNHCR Myanmar, a total of 200 people were reported displaced in Magway Region, Myanmar during a non-international armed conflict between June 22 and June 29, 2026. UNHCR Myanmar - 29 June 2026",,Non-International armed conflict (NIAC)
252662,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,7200,6/29/2026,6/22/2026,6/29/2026,2026,37911,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Rakhine (Central), Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T09:27:24.191584Z,"Myanmar: 7,200 displacements, 22 June - 29 June. According to UNHCR Myanmar, a total of 7,200 people were reported displaced in Rakhine (Central), Myanmar during a non-international armed conflict between June 22 and June 29, 2026. UNHCR Myanmar - 29 June 2026",,Non-International armed conflict (NIAC)
252638,Myanmar,MMR,17.111309,97.32045,"[17.111309, 97.32045]",Recommended figure,Conflict,total,1400,6/22/2026,6/15/2026,6/22/2026,2026,37913,Myanmar: Non-International armed conflict (NIAC) - Mon State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Mon State, Myanmar","17.111309, 97.32045",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T09:01:42.148761Z,"Myanmar: 1,400 displacements, 15 June - 22 June. According to UNHCR Myanmar, a total of 1,400 people were reported displaced in Mon State, Myanmar during a non-international armed conflict between June 15 and June 22, 2026. UNHCR Myanmar - 22 June 2026",,Non-International armed conflict (NIAC)
252639,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Recommended figure,Conflict,total,7700,6/22/2026,6/15/2026,6/22/2026,2026,37914,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2026-07-13T09:01:42.207094Z,"Myanmar: 7,700 displacements, 15 June - 22 June. According to UNHCR Myanmar, 7,700 people were reported displaced in East Bago Region, Bago Region, Myanmar during a non-international armed conflict between June 15 and June 22, 2026. UNHCR Myanmar - 22 June 2026",,Non-International armed conflict (NIAC)
252640,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Recommended figure,Conflict,total,400,6/22/2026,6/15/2026,6/22/2026,2026,37915,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T09:01:42.266064Z,"Myanmar: 400 displacements, 15 June - 22 June. According to UNHCR Myanmar, a total of 400 people were reported displaced in Kayin State, Myanmar during a non-international armed conflict between June 15 and June 22, 2026. UNHCR Myanmar - 22 June 2026",,Non-International armed conflict (NIAC)
252641,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Recommended figure,Conflict,total,400,6/22/2026,6/15/2026,6/22/2026,2026,37909,Myanmar: Non-International armed conflict (NIAC) - Sagaing Region - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T09:01:42.322197Z,"Myanmar: 400 displacements, 15 June - 22 June. According to UNHCR Myanmar, a total of 400 people were reported displaced in Sagaing, Myanmar during a non-international armed conflict between June 15 and June 22, 2026. UNHCR Myanmar - 22 June 2026",,Non-International armed conflict (NIAC)
252617,Myanmar,MMR,18.32782,95.64238,"[18.32782, 95.64238]",Recommended figure,Conflict,total,4100,6/15/2026,6/8/2026,6/15/2026,2026,37914,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"West Bago Region, Bago Region, Myanmar","18.32782, 95.64238",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2026-07-13T08:32:02.612691Z,"Myanmar: 4,100 displacements, 08 June - 15 June. According to UNHCR Myanmar, 4,100 people were reported displaced in West Bago Region, Bago Region, Myanmar between a non-international armed conflict on June 8 and June 15, 2026. UNHCR Myanmar - 15 July 2026",,Non-International armed conflict (NIAC)
252618,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Recommended figure,Conflict,total,2800,6/15/2026,6/8/2026,6/15/2026,2026,37914,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2026-07-13T08:32:02.670293Z,"Myanmar: 2,800 displacements, 08 June - 15 June. According to UNHCR Myanmar, 2,800 people were reported displaced in East Bago Region, Bago Region, Myanmar during a non-international armed conflict between June 8 and June 15, 2026. UNHCR Myanmar - 15 July 2026",,Non-International armed conflict (NIAC)
252619,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Recommended figure,Conflict,total,700,6/15/2026,6/8/2026,6/15/2026,2026,37915,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T08:32:02.724731Z,"Myanmar: 700 displacements, 08 June - 15 June. According to UNHCR Myanmar, 700 people were reported displaced in Kayin State, Myanmar during a non-international armed conflict between June 8 and June 15, 2026. UNHCR Myanmar - 15 July 2026",,Non-International armed conflict (NIAC)
252620,Myanmar,MMR,20.274799,94.736221,"[20.274799, 94.736221]",Recommended figure,Conflict,total,300,6/15/2026,6/8/2026,6/15/2026,2026,37910,Myanmar: Non-International armed conflict (NIAC) - Magway Region - 2026,,,1/1/2026,12/31/2026,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Magway Region, Myanmar","20.274799, 94.736221",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2026-07-13T08:32:02.782522Z,"Myanmar: 300 displacements, 08 June - 15 June. According to UNHCR Myanmar, a total of 300 people were reported displaced in Magway Region, Myanmar during a non-international armed conflict between June 8 and June 15, 2026. UNHCR Myanmar - 15 July 2026",,Non-International armed conflict (NIAC)
